row ID	IDs	Majority IDs	names	Gene names	logFc	Pval
Row834	Q16778;P06899;P33778;P23527;Q96A08	Q16778;P06899;P33778;P23527	Histone H2B type 2-E;Histone H2B type 1-J;Histone H2B type 1-B;Histone H2B type 1-O	HIST2H2BE;HIST1H2BJ;HIST1H2BB;HIST1H2BO	-0.6584691846803103	0.01266559628044627
Row835	P07108	P07108	Acyl-CoA-binding protein	DBI	-1.0928361777154834	0.0052127909045366835
Row836	P07195	P07195	L-lactate dehydrogenase B chain	LDHB	-0.4188630776586244	0.016657550454421337
Row837	P07203	P07203	Glutathione peroxidase 1	GPX1	-0.5539777475498227	0.20677179453492658
Row838	P07237	P07237	Protein disulfide-isomerase	P4HB	-0.3842729336334223	0.026157948944535367
Row839	P07311	P07311	Acylphosphatase-1	ACYP1	-0.5346961869333526	0.09858475884745752
Row840	P07355;A6NMY6	P07355;A6NMY6	Annexin A2;Putative annexin A2-like protein	ANXA2;ANXA2P2	-0.45121053701835834	0.019856530976027055
Row841	P07384	P07384	Calpain-1 catalytic subunit	CAPN1	-0.6687739692066508	0.014723732899433828
Row842	P07437;A6NNZ2;Q9H4B7	P07437	Tubulin beta chain	TUBB	-0.44645243260519507	0.016393323189212775
Row843	P07602	P07602	Prosaposin;Saposin-A;Saposin-B-Val;Saposin-B;Saposin-C;Saposin-D	PSAP	-0.7244357198379525	0.0057117622171112825
Row844	P07737	P07737	Profilin-1	PFN1	-0.47416405119197336	0.012423783530205814
Row845	P07741	P07741	Adenine phosphoribosyltransferase	APRT	-0.2973392630271192	0.055755150032611604
Row846	P07814;Q3ECQ3;Q8GW57;Q940Z2	P07814	Bifunctional glutamate/proline--tRNA ligase;Glutamate--tRNA ligase;Proline--tRNA ligase	EPRS	-0.4113380193791123	0.017244364950658616
Row847	P07900;Q58FG0;Q14568;Q58FG1;F4JLI5	P07900	Heat shock protein HSP 90-alpha	HSP90AA1	-0.4865387953440141	0.017276290311554948
Row848	P07910;A0A0G2JPF8;P0DMR1;O60812;B7ZW38;B2RXH8;Q86SE5	P07910	Heterogeneous nuclear ribonucleoproteins C1/C2	HNRNPC	-0.5723405416800986	0.03482973328236388
Row849	P07919;A0A096LP55	P07919	Cytochrome b-c1 complex subunit 6, mitochondrial	UQCRH	0.020855088455093096	0.9205965917966932
Row850	P07951	P07951	Tropomyosin beta chain	TPM2	NA	NA
Row851	P07954	P07954	Fumarate hydratase, mitochondrial	FH	-0.1671167093903385	0.4074782879842061
Row852	P08133	P08133	Annexin A6	ANXA6	-0.5107487298598201	0.013290872922000985
Row853	P08134	P08134	Rho-related GTP-binding protein RhoC	RHOC	-0.47067902729736133	0.11933617457455335
Row854	P08195	P08195	4F2 cell-surface antigen heavy chain	SLC3A2	-0.3405684955198929	0.06452007196555297
Row855	P08237	P08237	ATP-dependent 6-phosphofructokinase, muscle type	PFKM	-0.684152546815568	0.01949029532595723
Row856	P08238;Q58FF7;Q9SB00	P08238	Heat shock protein HSP 90-beta	HSP90AB1	-0.6052177306836342	0.008753050257536811
Row857	P08240	P08240	Signal recognition particle receptor subunit alpha	SRPR	-1.2443393817152817	0.003825767955833984
Row858	P08243	P08243	Asparagine synthetase [glutamine-hydrolyzing]	ASNS	-0.3478132530470148	0.2102446577031107
Row859	P08397	P08397	Porphobilinogen deaminase	HMBS	-1.4773053614364606	0.012265664907827671
Row860	P08559;P29803	P08559	Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial	PDHA1	-0.4577268179263534	0.02916585131973353
Row861	P08567;REV__Q9FJG2	P08567	Pleckstrin	PLEK	0.09694426613963003	0.6550908429891071
Row862	P08574	P08574	Cytochrome c1, heme protein, mitochondrial	CYC1	-0.8907762481995398	0.03278098491224363
Row863	P08575	P08575	Receptor-type tyrosine-protein phosphatase C	PTPRC	-0.7327261813122057	0.01783389830874076
Row864	P08579	P08579	U2 small nuclear ribonucleoprotein B	SNRPB2	-0.44209298123729823	0.028119802108648798
Row865	P08621;Q42404	P08621	U1 small nuclear ribonucleoprotein 70 kDa	SNRNP70	-0.6720591138352852	0.0057117622171112825
Row866	P08670;P14136;P17661;P05787-cRAP;P05787;Q9NSB2;P15241-cRAP;P25691-cRAP;O43790;P78385;Q14533;P78386;Q8N1N4-cRAP;Q8N1N4;Q5XKE5-cRAP;Q5XKE5;P48668-cRAP;P48668;P04259-cRAP;P04259;P02538-cRAP;P02538;P13647-cRAP;P13647;Q01546-cRAP;Q01546	P08670	Vimentin	VIM	-0.9221034503221368	0.01443768063279393
Row867	P08708;H3BNC9	P08708	40S ribosomal protein S17	RPS17	-0.4975399495937154	0.011470999037684122
Row868	P08754;P63096;P11488;P19087;A8MTJ3;P09471;P18064	P08754;P63096	Guanine nucleotide-binding protein G(k) subunit alpha;Guanine nucleotide-binding protein G(i) subunit alpha-1	GNAI3;GNAI1	-0.5392366309137451	0.051715714873611554
Row869	P08758	P08758	Annexin A5	ANXA5	-0.6194870783496036	0.007545946662171578
Row870	P08865;REV__F4HZ82;Q9UBC7	P08865	40S ribosomal protein SA	RPSA	-0.5287431439695105	0.00836984610791041
Row871	P08962	P08962	CD63 antigen	CD63	-0.6179157672271067	0.01396433380245941
Row872	P09001	P09001	39S ribosomal protein L3, mitochondrial	MRPL3	-0.4294510838779928	0.2439578326772919
Row873	P09012	P09012	U1 small nuclear ribonucleoprotein A	SNRPA	-0.7852825272240054	0.008932293863554435
Row874	P09104	P09104	Gamma-enolase	ENO2	-1.9609012537018025	0.1839426216958219
Row875	P09110	P09110	3-ketoacyl-CoA thiolase, peroxisomal	ACAA1	-1.7026274151207836	0.01108793188151435
Row876	P09132;D6RBG4	P09132;D6RBG4	Signal recognition particle 19 kDa protein	SRP19	-0.46309971901592917	0.10552189921537691
Row877	P09211	P09211	Glutathione S-transferase P	GSTP1	-0.6039943388976425	0.011668937939020596
Row878	P09234	P09234	U1 small nuclear ribonucleoprotein C	SNRPC	-0.36478307304129487	0.043709097282344345
Row879	P09326	P09326	CD48 antigen	CD48	-0.41366345815408323	0.026197012896827403
Row880	P09382	P09382	Galectin-1	LGALS1	-0.6943049124470626	0.005839954131724387
Row881	P09417	P09417	Dihydropteridine reductase	QDPR	-2.093643882557675	0.07399256844203712
Row882	P09429;B2RPK0	P09429;B2RPK0	High mobility group protein B1;Putative high mobility group protein B1-like 1	HMGB1;HMGB1P1	-0.37591443836296534	0.02997139631443052
Row883	P09468	P09468	ATP synthase epsilon chain, chloroplastic	atpE	2.7683070149027778	0.005093709380574113
Row884	P09496	P09496	Clathrin light chain A	CLTA	-0.9304738366742491	0.03892619233778584
Row885	P09497	P09497	Clathrin light chain B	CLTB	-0.717428907765111	0.05725460855579855
Row886	P09525	P09525	Annexin A4	ANXA4	-1.1077828967466878	0.11376488821603453
Row887	P09543	P09543	2,3-cyclic-nucleotide 3-phosphodiesterase	CNP	-0.7101816445327174	0.01812580055767413
Row888	P09601	P09601	Heme oxygenase 1	HMOX1	0.43003168090494626	0.7048483524679142
Row889	P09622	P09622	Dihydrolipoyl dehydrogenase, mitochondrial	DLD	-0.5572860241727113	0.015621607773232236
Row890	P09651;Q32P51	P09651;Q32P51	Heterogeneous nuclear ribonucleoprotein A1;Heterogeneous nuclear ribonucleoprotein A1, N-terminally processed;Heterogeneous nuclear ribonucleoprotein A1-like 2	HNRNPA1;HNRNPA1L2	-0.5325273447991172	0.022124420239388605
Row891	P09661	P09661	U2 small nuclear ribonucleoprotein A	SNRPA1	-0.4811079956390607	0.017221584904008123
Row892	P09668	P09668	Pro-cathepsin H;Cathepsin H mini chain;Cathepsin H;Cathepsin H heavy chain;Cathepsin H light chain	CTSH	-0.20941315699855423	0.3393762343558505
Row893	P09669	P09669	Cytochrome c oxidase subunit 6C	COX6C	-0.5611054737093468	0.009114714368726691
Row894	P09874;Q11207	P09874	Poly [ADP-ribose] polymerase 1	PARP1	-0.5702333172365037	0.0068495522745528874
Row895	P09884	P09884	DNA polymerase alpha catalytic subunit	POLA1	0.0438315333335062	0.8663404126880921
Row896	P09960	P09960	Leukotriene A-4 hydrolase	LTA4H	-0.8196967022033483	0.0057117622171112825
Row897	P09972	P09972	Fructose-bisphosphate aldolase C	ALDOC	-0.9298867061226836	0.013504009901214892
Row898	Q71UI9;P0C0S5	Q71UI9;P0C0S5	Histone H2A.V;Histone H2A.Z	H2AFV;H2AFZ	-0.5371763233754194	0.011060524508881836
Row899	P0CJ47;P0CJ46	P0CJ47;P0CJ46	Actin-3;Actin-1	ACT3;ACT1	NA	NA
Row900	Q9M1P5;Q6ID97;Q9LYJ3;Q9LQC8;P36397;P0DH91;H0YGG7	Q9M1P5;Q6ID97;Q9LYJ3;Q9LQC8;P36397;P0DH91	ADP-ribosylation factor 2-A;ADP-ribosylation factor 1;ADP-ribosylation factor 2-B	T17J13.250;ARFA1F;T15N1_160;ARF2-A;ARF1;ARF2-B	3.0417241896417266	6.193027816582087E-4
Row901	P0DH94;P0DH93;P0DH92;P59228;P59229	P0DH94;P0DH93;P0DH92;P59228;P59229	V-type proton ATPase subunit c5;V-type proton ATPase subunit c3;V-type proton ATPase subunit c1;V-type proton ATPase subunit c2;V-type proton ATPase subunit c4	VHA-c5;VHA-c3;VHA-c1;VHA-c2;VHA-c4	3.2610756570457973	0.00370277356288133
Row902	P0DH96;P0DH95;P27482;P02585	P0DH96;P0DH95	Calmodulin-4;Calmodulin-1	CAM4;CAM1	3.844370738509024	4.492145776458107E-4
Row903	Q682T9;Q03509;P59220;P0DH98;P0DH97	Q682T9;Q03509;P59220;P0DH98;P0DH97	Calmodulin-5;Calmodulin-6;Calmodulin-7;Calmodulin-3;Calmodulin-2	CAM5;CAM6;CAM7;CAM3;CAM2	NA	NA
Row904	Q8W4H7;Q8GTY0;Q0WL56;P0DH99	Q8W4H7;Q8GTY0;Q0WL56;P0DH99	Elongation factor 1-alpha 2;Elongation factor 1-alpha 4;Elongation factor 1-alpha 3;Elongation factor 1-alpha 1	A2;A4;A3;A1	3.0604061430054124	1.7611807246842483E-5
Row905	P0DI75;P0DI74	P0DI75;P0DI74	Protein transport protein Sec61 subunit gamma-2;Protein transport protein Sec61 subunit gamma-1	SEC61G2;SEC61G1	NA	NA
Row906	P0DKC4;P0DKC3	P0DKC4;P0DKC3	Phosphoglycolate phosphatase 1B, chloroplastic;Phosphoglycolate phosphatase 1A, chloroplastic	PGLP1B;PGLP1A	NA	NA
Row907	P0DKC6;P0DKC5	P0DKC6;P0DKC5	11-beta-hydroxysteroid dehydrogenase 1B;11-beta-hydroxysteroid dehydrogenase 1A	HSD1	4.318801704786097	0.0016698312907151643
Row908	P0DMV9;P0DMV8	P0DMV9;P0DMV8	Heat shock 70 kDa protein 1B;Heat shock 70 kDa protein 1A	HSPA1B;HSPA1A	-0.5229900630611937	0.02173294489596926
Row909	P0DN76;Q01081;Q8WU68;M0R2N4	P0DN76;Q01081	Splicing factor U2AF 35 kDa subunit	U2AF1	-0.6061572663478287	0.008599791168611162
Row910	P0DN79;P35520	P0DN79;P35520	Cystathionine beta-synthase	CBS	-0.6596323213462547	0.09261577881211024
Row911	P0DP25;P0DP24;P0DP23	P0DP25;P0DP24;P0DP23	NA	NA	-0.3922357404509107	0.031113867305527516
Row912	P10124	P10124	Serglycin	SRGN	-0.017819279171707336	0.9500547667738202
Row913	P10155	P10155	60 kDa SS-A/Ro ribonucleoprotein	TROVE2	-0.9667295967159184	0.007541526128580631
Row914	P10412;Q02539;P22492	P10412	Histone H1.4	HIST1H1E	NA	NA
Row915	P10515	P10515	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial	DLAT	-0.9774348542542839	0.013382977710013589
Row916	P10599	P10599	Thioredoxin	TXN	-0.5925156893825019	0.005714395772253185
Row917	P10606	P10606	Cytochrome c oxidase subunit 5B, mitochondrial	COX5B	-0.7984567984450806	0.013673076617078938
Row918	P10644;P31321	P10644	cAMP-dependent protein kinase type I-alpha regulatory subunit;cAMP-dependent protein kinase type I-alpha regulatory subunit, N-terminally processed	PRKAR1A	-0.4725418951845448	0.032969106455465184
Row919	P10768	P10768	S-formylglutathione hydrolase	ESD	-0.306905471848534	0.2054589710219538
Row920	P10795	P10795	Ribulose bisphosphate carboxylase small chain 1A, chloroplastic	RBCS-1A	2.8058169344934214	4.2640922376154105E-5
Row921	P10796	P10796	Ribulose bisphosphate carboxylase small chain 1B, chloroplastic	RBCS-1B	3.7706589596060027	0.001380755640202218
Row922	P10798;P10797	P10798;P10797	Ribulose bisphosphate carboxylase small chain 3B, chloroplastic;Ribulose bisphosphate carboxylase small chain 2B, chloroplastic	RBCS-3B;RBCS-2B	2.9071645324814988	1.7611807246842483E-5
Row923	P10809	P10809	60 kDa heat shock protein, mitochondrial	HSPD1	-0.7125925751911808	0.006231078618111031
Row924	P10896	P10896	Ribulose bisphosphate carboxylase/oxygenase activase, chloroplastic	RCA	2.9190488507241987	1.8730211334990867E-5
Row925	P11021	P11021	78 kDa glucose-regulated protein	HSPA5	-0.5022685563847062	0.014154839565719323
Row926	P11049	P11049	Leukocyte antigen CD37	CD37	-1.3904533150874094	4.5286417633450996E-4
Row927	P11142;P54652	P11142	Heat shock cognate 71 kDa protein	HSPA8	-0.5134653009372414	0.030522780788206298
Row928	P11166	P11166	Solute carrier family 2, facilitated glucose transporter member 1	SLC2A1	-0.8939949361343764	0.004888875302490833
Row929	P11171;Q9Y2J2	P11171	Protein 4.1	EPB41	-0.5275051785414355	0.5082187071489982
Row930	P11172	P11172	Uridine 5-monophosphate synthase;Orotate phosphoribosyltransferase;Orotidine 5-phosphate decarboxylase	UMPS	-0.757020863423584	0.04058279749979152
Row931	P11177	P11177	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial	PDHB	-1.1896601608780735	0.005025581661441681
Row932	P11182	P11182	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial	DBT	NA	NA
Row933	P11216	P11216	Glycogen phosphorylase, brain form	PYGB	-0.9569114377112307	0.32799658172010704
Row934	P11233	P11233	Ras-related protein Ral-A	RALA	0.0626082569398747	0.9052463391605099
Row935	P11234	P11234	Ras-related protein Ral-B	RALB	NA	NA
Row936	P11279	P11279	Lysosome-associated membrane glycoprotein 1	LAMP1	-0.2911761002534661	0.14814093484422058
Row937	P11310	P11310	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	ACADM	-0.7808126536976729	0.020246833169511584
Row938	P11387;Q969P6;B3H4K2;Q9FJ79;P30181;Q9SR66;Q9SJQ6;Q8LK56	P11387	DNA topoisomerase 1	TOP1	-0.5609712453598199	0.0302321848271607
Row939	P11388;P30182	P11388	DNA topoisomerase 2-alpha	TOP2A	-0.6568643092283395	0.00891393954044887
Row940	P11413	P11413	Glucose-6-phosphate 1-dehydrogenase	G6PD	-0.730475178479125	0.004763645354510072
Row941	P11441	P11441	Ubiquitin-like protein 4A	UBL4A	-0.6581647212563873	0.18494103752041446
Row942	P11574;Q8W4E2	P11574;Q8W4E2	V-type proton ATPase subunit B1;V-type proton ATPase subunit B3	VHA-B1;VHA-B3	3.4679656402781482	5.406540967018175E-5
Row943	P11586	P11586	C-1-tetrahydrofolate synthase, cytoplasmic;Methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase;Formyltetrahydrofolate synthetase;C-1-tetrahydrofolate synthase, cytoplasmic, N-terminally processed	MTHFD1	-0.5714071956136877	0.006877957100766083
Row944	P11766	P11766	Alcohol dehydrogenase class-3	ADH5	-0.5982442796915102	0.014889993545564743
Row945	P11802	P11802	Cyclin-dependent kinase 4	CDK4	NA	NA
Row946	P11829	P11829	Acyl carrier protein 1, chloroplastic	ACP1	2.4082767798738445	0.005304007534455484
Row947	P11836	P11836	B-lymphocyte antigen CD20	MS4A1	-0.4825531413026489	0.011673254584005338
Row948	P11908	P11908	Ribose-phosphate pyrophosphokinase 2	PRPS2	-0.4583939128735075	0.054169191842273506
Row949	P11912	P11912	B-cell antigen receptor complex-associated protein alpha chain	CD79A	NA	NA
Row950	P11940;Q4VXU2;Q8GWL2;Q96DU9	P11940	Polyadenylate-binding protein 1	PABPC1	-0.4326433297001131	0.019071893361591978
Row951	P12004;Q9M7Q7;Q9ZW35	P12004	Proliferating cell nuclear antigen	PCNA	-0.4571977933810025	0.049897468665738715
Row952	P12081	P12081	Histidine--tRNA ligase, cytoplasmic	HARS	-0.9770459045202351	0.006896536707514105
Row953	P12235	P12235	ADP/ATP translocase 1	SLC25A4	-0.5046583496247266	0.16873832210172798
Row954	P12236	P12236	ADP/ATP translocase 3;ADP/ATP translocase 3, N-terminally processed	SLC25A6	-0.3986529939469676	0.017186183489316498
Row955	P12268;REV__F4IWV2;REV__Q9FLH2	P12268	Inosine-5-monophosphate dehydrogenase 2	IMPDH2	-0.4555612011789094	0.014369235580277879
Row956	P12270	P12270	Nucleoprotein TPR	TPR	-0.7847877607817537	0.002336635838511564
Row957	P12814	P12814	Alpha-actinin-1	ACTN1	NA	NA
Row958	P12931	P12931	Proto-oncogene tyrosine-protein kinase Src	SRC	-0.6574238525251666	0.0806685613260414
Row959	P12955	P12955	Xaa-Pro dipeptidase	PEPD	-0.939454148077921	0.02243173642081785
Row960	P12956;P51449	P12956	X-ray repair cross-complementing protein 6	XRCC6	-0.5419478487856182	0.008617016449436413
Row961	P13010;REV__Q8GXS8	P13010	X-ray repair cross-complementing protein 5	XRCC5	-0.6258579754772349	0.005485137956313165
Row962	P13073	P13073	Cytochrome c oxidase subunit 4 isoform 1, mitochondrial	COX4I1	-0.40564807652898693	0.030993661692810152
Row963	P13114	P13114	Chalcone synthase	CHS	NA	NA
Row964	P13164;Q01629;Q01628	P13164;Q01629;Q01628	Interferon-induced transmembrane protein 1;Interferon-induced transmembrane protein 2;Interferon-induced transmembrane protein 3	IFITM1;IFITM2;IFITM3	-1.259346448691229	4.8731205373367853E-4
Row965	P13284	P13284	Gamma-interferon-inducible lysosomal thiol reductase	IFI30	-0.8268737665820396	0.005839954131724387
Row966	P13473	P13473	Lysosome-associated membrane glycoprotein 2	LAMP2	0.12510763789850188	0.7902758043743378
Row967	P13489	P13489	Ribonuclease inhibitor	RNH1	-0.6503454205861168	0.010967095460501598
Row968	P13498	P13498	Cytochrome b-245 light chain	CYBA	-0.0654110191891526	0.8796286131273239
Row969	P13598	P13598	Intercellular adhesion molecule 2	ICAM2	-0.20826206730080088	0.5992696046005562
Row970	P13612	P13612	Integrin alpha-4	ITGA4	-1.1412447239135943	0.4014892843467349
Row971	P13639	P13639	Elongation factor 2	EEF2	-0.5257329656889169	0.015580311699717101
Row972	P13667	P13667	Protein disulfide-isomerase A4	PDIA4	-0.47358861130985375	0.012255065098153103
Row973	P13674	P13674	Prolyl 4-hydroxylase subunit alpha-1	P4HA1	-1.6289134855502851	0.010708898978685067
Row974	P13693;Q56UQ5;Q9HAU6	P13693	Translationally-controlled tumor protein	TPT1	-1.2175022653738736	0.008114480847209699
Row975	P13716	P13716	Delta-aminolevulinic acid dehydratase	ALAD	NA	NA
Row976	P13747	P13747	HLA class I histocompatibility antigen, alpha chain E	HLA-E	NA	NA
Row977	P13796;P13797;Q14651	P13796	Plastin-2	LCP1	-0.45344864857073475	0.020417197203992796
Row978	P13798	P13798	Acylamino-acid-releasing enzyme	APEH	-0.640908604816051	0.014099033948579616
Row979	P13804	P13804	Electron transfer flavoprotein subunit alpha, mitochondrial	ETFA	-0.42473294692422314	0.021168634240592767
Row980	P13807	P13807	Glycogen [starch] synthase, muscle	GYS1	-0.9520457404787948	0.03699590893637758
Row981	P13861;P31323	P13861	cAMP-dependent protein kinase type II-alpha regulatory subunit	PRKAR2A	-1.0398286929092286	0.01157507613253725
Row982	P13984	P13984	General transcription factor IIF subunit 2	GTF2F2	-1.7980689884685326	0.019226810922359484
Row983	P13987	P13987	CD59 glycoprotein	CD59	-0.456137820593824	0.06929729117295626
Row984	P13995;Q9H903	P13995	Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial;NAD-dependent methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase	MTHFD2	-1.0778003080282268	0.005713791244984897
Row985	P14151	P14151	L-selectin	SELL	-0.7636261514704543	0.04450498140257356
Row986	P14174	P14174	Macrophage migration inhibitory factor	MIF	-0.430099032039184	0.018282820885530855
Row987	P14209	P14209	CD99 antigen	CD99	-0.8278960033363418	0.050732839797563024
Row988	P14314	P14314	Glucosidase 2 subunit beta	PRKCSH	-0.46473275221272203	0.04256752697165348
Row989	P14317	P14317	Hematopoietic lineage cell-specific protein	HCLS1	-0.4466302821224595	0.025655631035022775
Row990	P14324;REV__Q9C5D7;REV__Q5VSG8	P14324	Farnesyl pyrophosphate synthase	FDPS	-0.6302761886361665	0.012622952863739368
Row991	P14406	P14406	Cytochrome c oxidase subunit 7A2, mitochondrial	COX7A2	-0.4895035729470649	0.02585703359018133
Row992	P14550	P14550	Alcohol dehydrogenase [NADP(+)]	AKR1A1	-0.42504185484235535	0.029387411761494498
Row993	P14598;A6NI72;A8MVU1	P14598;A6NI72;A8MVU1	Neutrophil cytosol factor 1;Putative neutrophil cytosol factor 1B;Putative neutrophil cytosol factor 1C	NCF1;NCF1B;NCF1C	-0.7857428796207628	0.010288808370922494
Row994	P14618;P30613;REV__F4JNF8	P14618	Pyruvate kinase PKM	PKM	-0.4699515167035315	0.020816206237085414
Row995	P14625;Q58FF3;REV__Q8TCB0	P14625	Endoplasmin	HSP90B1	-0.6275588204035074	0.008958474018836426
Row996	P14635	P14635	G2/mitotic-specific cyclin-B1	CCNB1	-2.5056087334391393	0.013531381929307675
Row997	P63162;P14678	P63162;P14678	Small nuclear ribonucleoprotein-associated protein N;Small nuclear ribonucleoprotein-associated proteins B and B	SNRPN;SNRPB	-0.6792394055742719	0.0037371638095904693
Row998	P14735	P14735	Insulin-degrading enzyme	IDE	-0.5548743244674057	0.02864279525635894
Row999	P14854	P14854	Cytochrome c oxidase subunit 6B1	COX6B1	-0.30436137336096536	0.30671580916468677
Row1000	P14866;Q8WVV9	P14866	Heterogeneous nuclear ribonucleoprotein L	HNRNPL	-0.3977848683029279	0.025387535831369552
Row1001	P14868	P14868	Aspartate--tRNA ligase, cytoplasmic	DARS	-0.9650567157843284	0.00836984610791041
