row ID	Protein IDs	Protein names	id	logFC	P.Value	adj.P.Val
Row967	P32322	Pyrroline-5-carboxylate reductase 1, mitochondrial	1407	-0.2814246918505745	0.14086535336824618	0.42112045648072316
Row968	P32519	ETS-related transcription factor Elf-1	1408			
Row969	P32929	Cystathionine gamma-lyase	1409	-0.6443158782231642	0.16607015759005922	0.45271079750851534
Row970	P32942	Intercellular adhesion molecule 3	1410	-0.2405391639464085	0.07785089482375308	0.31449579354065743
Row971	P32969;REV__O75648	60S ribosomal protein L9	1413	0.02889460220690765	0.9139935196187685	0.9629925517642998
Row972	P32970	CD70 antigen	1414	-0.19608853603667242	0.2977945870454929	0.5889925943089446
Row973	P33121;Q8LKS5	Long-chain-fatty-acid--CoA ligase 1	1415	0.09766932171629605	0.49939036889268706	0.7544525941510809
Row974	P33176;O60282;Q12840	Kinesin-1 heavy chain	1417	0.13197925345190242	0.49900009049023986	0.7542489847041413
Row975	P33240	Cleavage stimulation factor subunit 2	1419	-0.33713583607987374	0.21944562724370614	0.5111875117266705
Row976	P33241;REV__Q9NQ86	Lymphocyte-specific protein 1	1420	0.08489378580184592	0.46059970178898224	0.7236244383614027
Row977	P33316	Deoxyuridine 5-triphosphate nucleotidohydrolase, mitochondrial	1421	3.645388700248681	3.553252547607331E-5	0.0019071275491885165
Row978	P33991;Q9UJA3	DNA replication licensing factor MCM4	1422	-0.15701538549764393	0.21605879171704453	0.5078069690674486
Row979	P33992;O80786;REV__F4JMJ1	DNA replication licensing factor MCM5	1423	-0.1069988043822292	0.4114884166335595	0.6832178349267488
Row980	P33993;REV__Q8L7I1	DNA replication licensing factor MCM7	1424	0.0510069735013694	0.6598440950534246	0.8388932184149889
Row981	P34897	Serine hydroxymethyltransferase, mitochondrial	1430	0.016517567406697964	0.8682289116361727	0.9450633285951259
Row982	P34932;REV__Q3KQV9	Heat shock 70 kDa protein 4	1432	0.11583324736158218	0.3807727682449279	0.65590625284583
Row983	P34949	Mannose-6-phosphate isomerase	1433	-0.20226229711957444	0.6148369325997673	0.8173840833061077
Row984	P35080	Profilin-2	1434	0.13763864885059718	0.6141693878639414	0.8170473334719941
Row985	P35232;Q9LY99	Prohibitin	1436	0.11659967912437708	0.2818917078881881	0.5754444186707985
Row986	P35236;REV__O75330	Tyrosine-protein phosphatase non-receptor type 7	1437	-1.9211808521158211	0.07103817406552483	0.3043609431660803
Row987	P35237	Serpin B6	1438	-1.567452899134576	5.646929064848755E-4	0.0151528194832884
Row988	P35241;REV__Q8LPS5;REV__Q94F62;REV__Q9SKG5	Radixin	1439	0.6540789951497672	0.03508997650714213	0.2063915965092075
Row989	P35244	Replication protein A 14 kDa subunit	1440	-0.653683970208796	0.012049935491028561	0.12437555793537172
Row990	P35249	Replication factor C subunit 4	1441	-0.19629856712850113	0.34195508084747966	0.6229531407439843
Row991	P35250;REV__Q96KP1;Q9CAM7	Replication factor C subunit 2	1442	-0.3303846090490552	0.2617437203591708	0.5546839681234637
Row992	P35251	Replication factor C subunit 1	1443	-0.07428106797704714	0.7386000792355036	0.8805926631273049
Row993	P35268	60S ribosomal protein L22	1444	-0.03139553713724652	0.7696084498831899	0.8951474168854122
Row994	P35269	General transcription factor IIF subunit 1	1445	-0.5590425016378546	0.023876575582753454	0.16984012318141734
Row995	P35573	Glycogen debranching enzyme;4-alpha-glucanotransferase;Amylo-alpha-1,6-glucosidase	1447			
Row996	P35579;P35580;P35749;REV__Q08AF3;REV__Q9UKV3	Myosin-9	1448	0.026013383914317956	0.8027015184747262	0.9133496714218491
Row997	P35606	Coatomer subunit beta	1449	0.3189672951880276	0.026009144692760562	0.17814152003023012
Row998	P35610	Sterol O-acyltransferase 1	1450	-1.515826906295711	0.008107097232549047	0.09848621823244769
Row999	P35611	Alpha-adducin	1451	-0.6910437479457165	0.19879115965765806	0.48501298742648447
Row1000	P35613	Basigin	1452	0.05011604319366825	0.8459332857661597	0.93457898936441
Row1001	P35637	RNA-binding protein FUS	1454	0.4438647128461888	0.0257115043248444	0.1773515956807471
Row1002	P35658;Q9LHN2;Q9LVK6;REV__O14524;REV__Q940V4;REV__B3DNN5;REV__Q06AN9;REV__Q9FKZ1;REV__Q9MA60;REV__F4J3F3;REV__Q9FHN8;REV__Q5TB80;Q9ZRA2;Q9ZNW0;Q8IYE1;Q569K6;P61430;Q9LME2;Q2KHM9;Q9LFS8;Q5VT97;O15078	Nuclear pore complex protein Nup214	1455	0.08459661484777925	0.7820706807886947	0.9018252537844635
Row1003	P35659	Protein DEK	1456	-0.030285698994994448	0.803074075405841	0.9133496714218491
Row1004	P35711	Transcription factor SOX-5	1457			
Row1005	P35754	Glutaredoxin-1	1458	-0.12282121539356794	0.5881198716962162	0.8050304415000575
Row1006	P35813	Protein phosphatase 1A	1459	-0.15376152958286582	0.8167904433210619	0.9199998928348081
Row1007	P35914;Q8TB92;O81027	Hydroxymethylglutaryl-CoA lyase, mitochondrial	1460	-0.7616860398258893	0.005605952474494146	0.07522168956684873
Row1008	P35998	26S protease regulatory subunit 7	1462	-0.05265428322113408	0.6542252693855548	0.8372305771874881
Row1009	P36404;V9GYD0	ADP-ribosylation factor-like protein 2	1464	-0.6414815527373214	0.1702971721781405	0.45494773961074275
Row1010	P36405	ADP-ribosylation factor-like protein 3	1465	-0.5792545671427902	0.017820753545345774	0.15116915076396759
Row1011	P36406	E3 ubiquitin-protein ligase TRIM23	1466	-0.12013217535572451	0.31222307665830884	0.5999298749883671
Row1012	P36507;A0A1B0GUL7	Dual specificity mitogen-activated protein kinase kinase 2	1468	0.45410215696620426	0.2854505616895594	0.5777176231237315
Row1013	P36542	ATP synthase subunit gamma, mitochondrial	1469	-0.05687375229079805	0.5755238623743777	0.798803752125316
Row1014	P36543;Q96A05	V-type proton ATPase subunit E 1	1470	-1.2453289662883087	0.16052883946154292	0.4491764304175116
Row1015	P36551	Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial	1471	-0.018822438044704626	0.923337206402958	0.9662146165549564
Row1016	P36578	60S ribosomal protein L4	1472	0.05773630170781985	0.6133334689772179	0.816671357880355
Row1017	P36639	7,8-dihydro-8-oxoguanine triphosphatase	1473	-0.729818031981317	0.022563961121149268	0.16569356524784237
Row1018	P36776	Lon protease homolog, mitochondrial	1474	0.166014746771868	0.1843063542400692	0.467014899327626
Row1019	P36871	Phosphoglucomutase-1	1475	4.348533207198667	1.3336535737913522E-4	0.005232438106469507
Row1020	P36873;P48485;P48482;P30366;P48484;Q9M9W3;P48486;P48483;O82734;O82733	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit	1476	0.20575833365147034	0.4446446276907504	0.7131574693704483
Row1021	P36897	TGF-beta receptor type-1	1477			
Row1022	P36915	Guanine nucleotide-binding protein-like 1	1478	0.7020301253827164	0.2871731370391292	0.5790540304231622
Row1023	P36957	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial	1479	-0.16052008776371096	0.3008744876172754	0.5902308729165168
Row1024	P36969	Phospholipid hydroperoxide glutathione peroxidase, mitochondrial	1480	0.3770611421162755	0.23650724820038585	0.5297188138752194
Row1025	P37108	Signal recognition particle 14 kDa protein	1482	0.0418295110593121	0.7509926170237526	0.8853555133602707
Row1026	P37198	Nuclear pore glycoprotein p62	1483	-0.14401917963899535	0.4482096672915871	0.7144691100457198
Row1027	P37268	Squalene synthase	1484	0.3008039907769522	0.1682114437952644	0.4537760214308266
Row1028	P37802;Q9UI15	Transgelin-2	1486	-0.056828337901333015	0.6624187303947626	0.8388932184149889
Row1029	P37837	Transaldolase	1487	0.044883082054422374	0.696606625864241	0.860051342346817
Row1030	P38117	Electron transfer flavoprotein subunit beta	1488	-0.27617381058222534	0.1805678295358406	0.46270506318559157
Row1031	P38159;O75526;Q75N03;Q8IZ40;Q8N7X1	RNA-binding motif protein, X chromosome;RNA-binding motif protein, X chromosome, N-terminally processed	1489	0.15986428721462786	0.20190882320481343	0.48740212615241724
Row1032	P38432	Coilin	1491			
Row1033	P38606	V-type proton ATPase catalytic subunit A	1493	0.04296613587438003	0.7432894354107114	0.8826188307853661
Row1034	P38646	Stress-70 protein, mitochondrial	1494	0.11455426750075048	0.3356208163910807	0.619220406241544
Row1035	P38919;Q9C8J1	Eukaryotic initiation factor 4A-III;Eukaryotic initiation factor 4A-III, N-terminally processed	1496	-0.5286328192058356	0.008481581804426364	0.10136692099865031
Row1036	P39019	40S ribosomal protein S19	1497	-0.022414488555074996	0.8244347169190243	0.924049754377403
Row1037	P39023;Q92901	60S ribosomal protein L3	1498	0.029062820874958817	0.8270120091683939	0.924049754377403
Row1038	P39210	Protein Mpv17	1500	0.15410496079706704	0.826991546826687	0.924049754377403
Row1039	P39656	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit	1501	-0.3667922367579024	0.0189977844128131	0.15322803165744334
Row1040	P39687;O95626;O43423	Acidic leucine-rich nuclear phosphoprotein 32 family member A	1502	0.2111047263066297	0.13663626340113413	0.4141172993430677
Row1041	P39748	Flap endonuclease 1	1503	0.10098022233354342	0.3335417783333752	0.618476965854349
Row1042	P40222	Alpha-taxilin	1504	0.5771308350787905	0.06957617677297392	0.29940069071985276
Row1043	P40227	T-complex protein 1 subunit zeta	1505	0.14487331175066842	0.28989000490152145	0.5817507100403069
Row1044	P40259	B-cell antigen receptor complex-associated protein beta chain	1506			
Row1045	P40261	Nicotinamide N-methyltransferase	1507			
Row1046	P40306;J3QL48	Proteasome subunit beta type-10	1508	0.12393647582650402	0.7517164221470543	0.8858550411888639
Row1047	P40429;Q6NVV1;Q9SY60	60S ribosomal protein L13a	1509	-0.30454843391634867	0.05915103046007756	0.27791179207864425
Row1048	P40616	ADP-ribosylation factor-like protein 1	1510	0.0113739035123821	0.9796999707756325	0.9928164482422476
Row1049	P40692;Q9ZRV4	DNA mismatch repair protein Mlh1	1511	2.2962648358233224	3.787440453595505E-4	0.011069825959419735
Row1050	P40763	Signal transducer and activator of transcription 3	1512	-0.022500154132291783	0.9355633719266248	0.9697058680098146
Row1051	P40818	Ubiquitin carboxyl-terminal hydrolase 8	1513	0.761046561320132	0.1767789212165333	0.45983872530141773
Row1052	P40855;G3V3G9	Peroxisomal biogenesis factor 19	1514	-0.3150894982386525	0.3522496377586477	0.6313545419936418
Row1053	P40925	Malate dehydrogenase, cytoplasmic	1515	0.27362244369502164	0.21122402888044825	0.500430704398441
Row1054	P40926	Malate dehydrogenase, mitochondrial	1516	0.1744101695041067	0.2049536810612182	0.49099203546374093
Row1055	P40937;Q9CAQ8	Replication factor C subunit 5	1517	2.1489885397707873	5.575580926384413E-4	0.015100105407969529
Row1056	P40938	Replication factor C subunit 3	1518	0.6880362575873882	0.42829794172231855	0.7000750409547533
Row1057	P40939	Trifunctional enzyme subunit alpha, mitochondrial;Long-chain enoyl-CoA hydratase;Long chain 3-hydroxyacyl-CoA dehydrogenase	1519	0.17983592222241285	0.1533193331086374	0.4394161857637841
Row1058	P41091;Q2VIR3;F8W810	Eukaryotic translation initiation factor 2 subunit 3;Putative eukaryotic translation initiation factor 2 subunit 3-like protein	1523	0.03216287518565508	0.7949663145559142	0.9092369471402784
Row1059	P41214	Eukaryotic translation initiation factor 2D	1525	1.6057702507121014	0.03301384500276549	0.19970670173804042
Row1060	P41218	Myeloid cell nuclear differentiation antigen	1526	0.1807919820845747	0.7711104645336403	0.8957304144892845
Row1061	P41223	Protein BUD31 homolog	1527	0.2514020396114951	0.1603627812266769	0.4491764304175116
Row1062	P41227;Q9FKI4	N-alpha-acetyltransferase 10	1528	-0.41143781901054766	0.013707771117450371	0.13488446779571164
Row1063	P41236;Q6NXS1	Protein phosphatase inhibitor 2;Protein phosphatase inhibitor 2-like protein 3	1529	0.19733753551810196	0.3460276961018863	0.6259458408771603
Row1064	P41240;P42679	Tyrosine-protein kinase CSK	1530	7.235769994871077E-4	0.9952738949568055	0.9982589456266965
Row1065	P41250	Glycine--tRNA ligase	1531	0.03689871268110423	0.7185805432518484	0.8693697003686573
Row1066	P41252;F4JLM5	Isoleucine--tRNA ligase, cytoplasmic	1532	0.19866691312600437	0.1615861099887171	0.4496559235423306
Row1067	P41567	Eukaryotic translation initiation factor 1	1535	-0.28954618441731483	0.1513690629539757	0.43679518459446365
Row1068	P42025	Beta-centractin	1537	-0.9862745488076641	0.015302566610372154	0.14083786494959355
Row1069	P42126	Enoyl-CoA delta isomerase 1, mitochondrial	1539	-0.4843351182329876	0.2167128782097175	0.5081305929111088
Row1070	P42166	Lamina-associated polypeptide 2, isoform alpha;Thymopoietin;Thymopentin	1540	-0.11270741992755617	0.44650718138454787	0.7139728681366484
Row1071	P42224	Signal transducer and activator of transcription 1-alpha/beta	1541	-0.028796868107885842	0.8510317780993222	0.9373503065617323
Row1072	P42226	Signal transducer and activator of transcription 6	1542	-0.2899086170357492	0.5764150400193284	0.7996133449892188
Row1073	P51692;P42229	Signal transducer and activator of transcription 5B;Signal transducer and activator of transcription 5A	1543	0.2322404734099912	0.5831116707191775	0.8032473156646521
Row1074	P42285;Q9ZVW2	Superkiller viralicidic activity 2-like 2	1544	-0.22373505905949642	0.5579932244894745	0.7877551404557288
Row1075	P42345	Serine/threonine-protein kinase mTOR	1545			
Row1076	P42566	Epidermal growth factor receptor substrate 15	1546	0.23564451539978393	0.3655177576651899	0.6422669170402623
Row1077	P42574	Caspase-3;Caspase-3 subunit p17;Caspase-3 subunit p12	1547	0.20392484469830663	0.4207630442447844	0.6915882553511155
Row1078	P42677	40S ribosomal protein S27	1551	-0.049591148749538405	0.6622897463540285	0.8388932184149889
Row1079	P42680	Tyrosine-protein kinase Tec	1552			
Row1080	P42695	Condensin-2 complex subunit D3	1553			
Row1081	P42696	RNA-binding protein 34	1554	-1.0213661373552796	0.3563647060302755	0.6365218800737019
Row1082	P42704;REV__Q9FL92;Q9NP80	Leucine-rich PPR motif-containing protein, mitochondrial	1557	0.07313083018349431	0.544312572837329	0.7838101048857538
Row1083	P42765	3-ketoacyl-CoA thiolase, mitochondrial	1568	0.5166052508239787	0.045642436375177724	0.2415803216665744
Row1084	P42766	60S ribosomal protein L35	1569	0.020101725666474834	0.8674560298641087	0.9448469586340851
Row1085	P42768	Wiskott-Aldrich syndrome protein	1570	0.5107749674584738	0.04018139541424243	0.22380279106196913
Row1086	P42858	Huntingtin	1578	0.46324955290696224	0.4298437410215474	0.7017321771833827
Row1087	P43007	Neutral amino acid transporter A	1579	-0.03656177274854144	0.9413479641381973	0.9709501013752475
Row1088	P43034	Platelet-activating factor acetylhydrolase IB subunit alpha	1580	0.7628535237186718	0.25657069461812076	0.5492361787619235
Row1089	P43243	Matrin-3	1581	0.007969050097120345	0.9434341889645539	0.972082975854577
Row1090	P43246	DNA mismatch repair protein Msh2	1582	-0.062062233550619794	0.7299140227962497	0.8773233694195967
Row1091	P43304;Q9SS48	Glycerol-3-phosphate dehydrogenase, mitochondrial	1587	0.8933650232086237	0.016069124125803674	0.1432492434182996
Row1092	P43307	Translocon-associated protein subunit alpha	1588	-0.5910760184951656	0.12822021324047658	0.4040053255354184
Row1093	P43487	Ran-specific GTPase-activating protein	1590	-0.22437371323060873	0.140944109418345	0.42112045648072316
Row1094	P43490	Nicotinamide phosphoribosyltransferase	1591	0.0074390584059784715	0.945709538041165	0.9734081437578518
Row1095	P43686	26S protease regulatory subunit 6B	1592	-0.440049420302433	0.011824995690023925	0.1224820606208794
Row1096	P43897	Elongation factor Ts, mitochondrial	1593	2.4790085943008933	0.01655725273814188	0.14588746313973766
Row1097	P45880	Voltage-dependent anion-selective channel protein 2	1597	-0.1504555103511791	0.38404453199960076	0.6580048900890524
Row1098	P45954	Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial	1598			
Row1099	P45973	Chromobox protein homolog 5	1599	-0.07690131656246635	0.7650418920964334	0.8930026356143421
Row1100	P45974;REV__Q9UPY3	Ubiquitin carboxyl-terminal hydrolase 5	1600	0.21806217354793134	0.3650136209667958	0.6422669170402623
Row1101	P46013	Antigen KI-67	1602	0.039240116155564664	0.7061869910926513	0.8654505579154177
Row1102	P46060	Ran GTPase-activating protein 1	1603	0.25708875711342216	0.49627771325422276	0.7526981244928892
Row1103	P46063	ATP-dependent DNA helicase Q1	1604	0.3495419709167571	0.07632140641087481	0.3119267017383358
Row1104	P46087;F4HPS6;A0A1P8B455	Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase	1605	-0.011692546334646892	0.9227271306405394	0.9659186133513731
Row1105	P46092	C-C chemokine receptor type 10	1606	0.27752351284079424	0.44554394198410124	0.7136439049034546
Row1106	P46100	Transcriptional regulator ATRX	1607			
Row1107	P46109	Crk-like protein	1608	-0.803054820458744	0.015852102445916044	0.1422352778733865
Row1108	P46379	Large proline-rich protein BAG6	1613	0.5695005090600773	0.13399684130440656	0.41312183723882456
Row1109	P46459	Vesicle-fusing ATPase	1617	0.09479361476154224	0.7159010224908431	0.8693293768172513
Row1110	P46734;P52564	Dual specificity mitogen-activated protein kinase kinase 3;Dual specificity mitogen-activated protein kinase kinase 6	1621			
Row1111	P46776	60S ribosomal protein L27a	1622	-0.2377448702970142	0.28245899818902004	0.5754444186707985
Row1112	P46777	60S ribosomal protein L5	1623	4.831847206155519	8.94299511269603E-7	2.9628862148218935E-4
Row1113	P46778	60S ribosomal protein L21	1624	-0.08926583263580312	0.4414499203921738	0.7106813335816394
Row1114	P46779	60S ribosomal protein L28	1625	0.13676650793219025	0.28092342462420467	0.5750942784262497
Row1115	P46781	40S ribosomal protein S9	1626	0.018367498496481005	0.9131678234326135	0.9629925517642998
Row1116	P46782	40S ribosomal protein S5;40S ribosomal protein S5, N-terminally processed	1627	-0.040538843686487525	0.70953653134416	0.8667775323664497
